,id,name,overall,pace,shooting,passing,dribbling,defense,physical
7919,245092,guy-marcelin kilama,66,69,38,57,61,66,75
7920,255314,peter kioso,66,70,45,58,63,62,68
7921,230736,eric bugale kitolano,66,83,63,60,68,50,63
7922,239925,sebastian klaas,66,71,59,65,67,47,50
7923,240409,dimitrios kolovetsios,66,52,33,50,50,68,71
7924,251500,patrick koronkiewicz,66,83,61,61,63,58,73
7925,205556,luka krajnc,66,60,32,50,59,65,74
7926,190769,eugenio lamanna,66,64,64,60,68,31,65
7927,225332,eric lanini,66,68,66,51,68,24,62
7928,259542,matias lazo,66,63,28,43,43,69,63
7929,262685,leandro,66,65,67,63,73,29,51
7930,262669,enzo leopold,66,68,54,65,68,56,56
7931,229707,jonathan lewis,66,77,65,59,72,29,57
7932,244725,evert linthorst,66,64,60,61,66,61,75
7933,240045,ivan ljubic,66,60,64,63,68,65,72
7934,202014,roberto lopes,66,47,29,46,51,67,75
7935,238461,luis perea,66,51,54,61,64,62,73
7936,220600,adam lundqvist,66,67,52,63,62,63,58
7937,265997,abdussalam magashy,66,79,60,61,68,60,77
7938,238559,sebastian mai,66,42,57,44,48,63,83
7939,255611,daniel maldini,66,70,61,64,69,39,51
7940,268484,brian mansilla,66,73,61,60,68,47,59
7941,240156,luca marseiler,66,81,58,58,68,35,57
7942,260140,ronaldo martinez,66,72,66,47,65,20,55
7943,188031,gaetano masucci,66,70,65,59,71,30,48
7944,248113,alexandru matan,66,86,58,65,72,36,50
7945,234892,matheus rossetto,66,72,61,64,71,47,59
7946,264437,amadou mbengue,66,79,31,46,54,66,68
7947,198704,josh mceachran,66,52,51,67,67,62,54
7948,229702,joshua mees,66,71,63,63,69,21,55
7949,209491,thomas meiner,66,60,38,44,49,66,72
7950,261047,robin meiner,66,68,67,44,63,23,69
7951,258730,miguel rodriguez,66,63,57,64,66,33,52
7952,256275,daniel mikic,66,82,26,42,54,68,68
7953,220637,moi delgado,66,81,35,57,64,59,65
7954,255197,nicolas morgantini,66,77,50,61,66,61,66
7955,235807,aaron morley,66,68,60,67,64,61,71
7956,201155,ravel morrison,66,67,62,67,69,46,53
7957,257339,ariel mosor,66,66,33,43,48,66,73
7958,255894,juan david mosquera,66,79,52,59,68,58,70
7959,257320,aimen moueffek,66,67,55,63,70,65,65
7960,235885,tristan muyumba,66,70,44,60,65,61,68
7961,216114,ivan nasberg,66,65,35,52,55,65,74
7962,214140,alvaro navarro,66,45,70,51,56,29,65
7963,271563,moussa n'diaye,66,76,27,58,71,61,63
7964,255339,jayden nelson,66,89,58,56,72,48,47
7965,252789,ruslan neshcheret,66,66,62,67,69,26,65
7966,250947,alexander nollenberger,66,81,60,59,68,39,68
7967,212483,johann obiang,66,85,52,58,65,58,64
7968,228454,mohamed ofkir,66,84,62,57,67,30,60
7969,235728,warren o'hora,66,54,39,51,53,65,78
7970,263028,bryan okoh,66,72,31,53,60,61,80
7971,241405,roberto ordonez,66,46,68,46,61,22,68
7972,243599,peter ouaneh,66,66,30,47,45,65,77
7973,252868,aziz ouattara,66,63,25,54,62,64,73
7974,268924,shady oukhadda,66,68,34,48,57,63,71
7975,259105,pablo rodriguez,66,78,67,55,66,32,58
7976,226804,joaquin papaleo,66,64,66,64,65,40,68
7977,256044,pedro amador,66,70,46,62,63,62,61
7978,169575,lee peltier,66,50,36,55,59,67,65
7979,261245,daniel pereira,66,79,53,63,72,58,63
7980,252695,kevin perez,66,71,57,59,68,45,43
7981,261300,killian phillips,66,56,58,63,63,62,77
7982,241538,shaquille pinas,66,75,53,56,63,65,72
7983,240941,lenny pintor,66,78,65,58,69,27,55
7984,248118,alexi pitu,66,82,57,65,69,29,55
7985,263279,ole pohlmann,66,71,57,63,72,48,69
7986,264219,ernest poku,66,92,63,55,70,29,48
7987,248147,mateusz praszelik,66,68,63,67,70,39,62
7988,193713,qian jiegei,66,74,57,61,63,62,71
7989,261769,aaron quiros,66,62,29,50,52,69,58
7990,258139,raul moro,66,81,55,61,70,27,34
7991,225809,edisson restrepo,66,80,29,52,49,68,70
7992,237884,lars ritzka,66,74,46,59,62,60,66
7993,211249,ribair rodriguez,66,55,47,59,57,66,76
7994,225959,ante roguljic,66,72,62,66,68,34,51
7995,261438,siro rosane,66,54,48,55,59,64,71
7996,263022,max rosenfelder,66,58,22,48,50,67,61
7997,245849,mathias ross,66,63,32,51,54,66,73
7998,229176,gorkem saglam,66,71,59,66,68,54,61
7999,228562,raphael sallinger,66,67,65,64,65,44,66
8000,222168,lars-jrgen salvesen,66,68,65,52,60,38,77
8001,270060,samuel soares,66,66,61,79,69,59,61
8002,208111,simon sandberg,66,70,43,59,60,62,72
8003,252488,killian sardella,66,73,37,65,71,61,61
8004,253842,giancarlo schiavone,66,65,64,64,70,44,61
8005,244757,augusto schott,66,81,45,56,65,59,61
8006,238647,morris schroter,66,81,56,60,64,60,68
8007,259752,luca schuler,66,79,65,45,62,33,68
8008,217841,michael schultz,66,49,26,44,51,65,74
8009,242040,olaus jair skarsem,66,79,56,63,71,56,64
8010,263343,naatan skytta,66,65,53,65,70,43,48
8011,226811,franco soldano,66,69,62,54,63,44,73
8012,255349,joaquin sosa,66,40,37,60,59,70,66
8013,211667,patryk stepinski,66,70,33,54,60,65,70
8014,243894,basil stillhart,66,65,59,66,65,64,75
8015,233109,finn stokkers,66,68,66,44,66,29,71
8016,223595,john-patrick strau,66,77,52,59,66,59,60
8017,241252,tang xin,66,76,32,48,61,64,68
8018,188202,yannick thoelen,66,65,67,64,64,38,68
8019,262551,stefan teitur thordarson,66,63,57,60,64,60,69
8020,265447,claudio torrejon,66,58,50,61,62,65,70
8021,247883,saul torres,66,68,29,55,52,62,69
8022,257136,omar haktab traore,66,88,50,58,64,57,68
8023,245978,borislav tsonev,66,69,59,64,71,45,57
8024,169941,ukra,66,65,64,67,70,36,54
8025,260546,urko gonzalez,66,46,43,59,52,66,68
8026,229704,jeremy vachoux,66,67,63,63,67,43,64
8027,251057,octavian valceanu,66,68,64,60,67,25,66
8028,223968,vaso vasic,66,67,63,64,67,46,68
8029,246056,edison vega,66,65,51,65,63,64,68
8030,267862,nikolas veratschnig,66,72,52,59,65,61,69
8031,214650,viljar helland vevatne,66,66,57,55,61,65,77
8032,211017,victor rodriguez,66,69,65,66,68,41,56
8033,257264,oscar vilhelmsson,66,74,63,44,64,29,66
8034,200813,kevin vinetot,66,54,40,45,46,67,71
8035,223709,ali sasal vural,66,67,65,60,69,46,67
8036,238360,lachlan wales,66,80,55,64,63,24,67
8037,236248,ben woodburn,66,73,63,63,71,34,55
8038,211195,lucas woudenberg,66,65,38,58,58,62,72
8039,270368,emmanuel yeboah,66,84,63,56,66,38,78
8040,246613,joel zwarts,66,76,65,51,65,24,72
8041,236508,adrian dieguez,66,57,31,56,52,67,67
8042,255368,nawaf al aqidi,66,67,64,63,65,45,62
8043,242863,ali al hassan,66,67,51,60,64,61,70
8044,225087,fawaz al sagour,66,92,45,58,63,53,63
8045,215309,lucas albertengo,66,65,66,63,64,27,69
8046,223811,norbert alblas,66,66,64,70,67,35,63
8047,262501,aldasoro,66,68,63,64,68,62,63
8048,238310,andre luis,66,78,63,54,70,31,66
8049,248474,tino anjorin,66,73,65,64,69,49,67
8050,239451,kevin appin,66,69,61,63,64,64,66
8051,274482,adrian ascues,66,72,58,61,65,49,65
8052,246100,kristoffer askildsen,66,55,55,64,66,61,67
8053,214354,dairon asprilla,66,74,71,61,67,44,71
8054,271464,yaser asprilla,66,67,59,66,67,47,59
8055,241861,nathaniel atkinson,66,76,53,60,67,58,73
8056,254501,pape meissa ba,66,72,63,45,64,26,70
8057,262404,felix bacher,66,57,34,41,46,65,79
8058,227998,dominique badji,66,74,61,53,66,38,75
8059,269289,yasser balde,66,53,33,35,42,67,77
8060,273888,funsho bamgboye,66,78,63,56,68,25,67
8061,232535,guillermo benitez,66,73,48,55,60,66,63
8062,227278,gustav berggren,66,54,47,57,58,62,75
8063,263765,tom bischof,66,61,55,65,71,43,50
8064,173040,alexandre bonnet,66,70,65,68,70,51,60
8065,274913,christopher bonsu baah,66,81,63,58,73,29,56
8066,213602,osvaldo bosso,66,75,38,56,58,67,67
8067,261140,javain brown,66,80,36,53,54,64,73
8068,252082,charles-andreas brym,66,84,65,53,66,28,67
8069,242528,thomas buitink,66,66,65,59,68,40,70
8070,225757,max burgess,66,79,61,63,67,51,73
8071,239259,rocky bushiri,66,63,26,40,46,63,82
8072,235318,mihai butean,66,77,53,62,62,58,67
8073,251870,juan david cabal,66,72,38,52,60,67,67
8074,231587,luis caicedo,66,63,40,57,68,63,74
8075,259905,luis cano,66,69,62,62,67,50,57
8076,234358,joseph ceesay,66,90,54,58,65,57,74
8077,251339,giuliano cerato,66,71,47,60,63,63,52
8078,266532,agustin chopitea,66,64,45,54,54,63,63
8079,251770,george cimpanu,66,82,60,59,68,35,64
8080,246807,till cissokho,66,44,35,37,40,67,76
8081,222840,racine coly,66,76,44,56,61,62,70
8082,215036,fernando cornejo,66,68,50,66,65,60,68
8083,225881,ramon coronel,66,62,34,51,51,66,74
8084,236997,cris salvador,66,62,59,62,64,65,76
8085,253461,luke cundle,66,67,58,65,66,52,48
8086,231601,dalmau,66,67,68,52,65,40,57
8087,265560,daniel queipo,66,78,60,61,68,30,47
8088,255524,danny henriques,66,50,26,50,46,66,71
8089,268106,maxim dekker,66,62,36,53,50,66,71
8090,221705,kyle dempsey,66,69,60,64,65,61,72
8091,273964,valentin depietri,66,74,57,62,67,48,48
8092,273051,jeronimo domina,66,81,69,56,68,39,51
8093,210263,michael duffy,66,80,60,60,67,44,57
8094,262105,julien duranville,66,84,60,58,75,23,49
8095,267611,malcolm ebiowei,66,78,63,60,70,38,54
8096,204220,curtis edwards,66,47,64,67,65,58,69
8097,240677,martin ellingsen,66,57,59,64,65,63,67
8098,235913,elliot embleton,66,73,62,63,66,54,56
8099,250763,erik engelhardt,66,73,62,53,64,39,80
8100,237438,erik exposito,66,67,68,59,62,29,68
8101,246296,kion etete,66,70,64,45,61,33,75
8102,193186,neil etheridge,66,66,61,60,68,47,68
8103,186135,corry evans,66,47,55,62,62,65,64
8104,266596,jacopo fazzini,66,74,51,66,70,62,66
8105,207465,felipe,66,47,64,69,67,59,70
8106,229354,arianit ferati,66,69,56,68,70,52,67
8107,208474,ioan filip,66,42,41,58,58,63,73
8108,262218,kian fitz-jim,66,69,56,67,72,60,46
8109,240580,ben folami,66,80,59,57,70,26,66
8110,256421,alan forrest,66,82,62,61,67,46,55
8111,204353,craig forsyth,66,52,57,62,62,68,66
8112,241140,fran manzanara,66,64,50,58,64,65,65
8113,228827,jeando fuchs,66,81,56,62,67,64,81
8114,260464,joel chima fujita,66,67,57,58,64,63,64
8115,220720,andrea fulignati,66,67,64,71,67,48,65
8116,273710,damian garcia,66,66,63,63,62,63,67
8117,224902,mario gargiulo,66,59,54,62,65,62,77
8118,263452,turgay gemicibas,66,63,59,60,64,63,71
8119,269278,diego gomez,66,73,57,62,70,51,66
8120,247758,iron gomis,66,71,56,65,69,57,65
8121,213203,goncalo silva,66,45,34,50,48,67,69
8122,232668,liam gordon,66,52,28,41,48,65,77
8123,195262,adriano grimaldi,66,50,65,52,62,35,74
8124,270980,darijo grujcic,66,64,23,42,46,65,76
8125,261885,juan cruz guasone,66,54,25,37,41,66,74
8126,256080,guille rosas,66,79,39,56,64,60,70
8127,248880,nesta guinness-walker,66,83,36,61,65,59,65
8128,250993,maxwell gyamfi,66,82,38,52,56,65,77
8129,266155,george hall,66,82,59,63,68,62,65
8130,230055,niko hamalainen,66,77,48,58,65,61,62
8131,237989,sergiu hanca,66,77,65,65,67,53,68
8132,220019,marcus harness,66,85,62,60,67,38,55
8133,245870,haissem hassan,66,84,58,58,72,26,54
8134,189311,tom hateley,66,62,55,65,62,64,73
8135,244435,jurgen heil,66,66,60,64,66,64,75
8136,208668,david henen,66,76,66,58,67,26,64
8137,172233,perparim hetemaj,66,65,61,67,68,66,66
8138,235222,siebe horemans,66,78,26,54,59,64,71
8139,216833,jeroen houwen,66,66,66,66,68,42,64
8140,248110,paul iacob,66,67,49,59,61,65,74
8141,232596,tomoki imai,66,60,24,48,56,65,76
8142,245249,manuel insaurralde,66,71,55,66,68,59,65
8143,258319,nikita iosifov,66,69,65,64,68,26,48
8144,183449,joe jacobson,66,50,58,66,61,64,74
8145,252960,isak jansson,66,81,62,56,70,41,68
8146,262227,daniel jebbison,66,82,64,50,63,30,72
8147,257027,jesus ruiz,66,71,58,62,72,51,60
8148,239949,joao queiros,66,34,34,49,44,66,75
8149,237704,joao virginia,66,68,65,65,69,52,62
8150,226524,marko johansson,66,67,64,71,70,41,63
8151,208140,edisson jordanov,66,70,53,62,69,62,56
8152,214231,marcelo jorquera,66,74,39,60,63,60,70
8153,243025,lindrit kamberi,66,70,27,49,59,64,73
8154,267446,denso kasius,66,77,45,62,65,59,65
8155,220140,frankie kent,66,63,30,48,56,66,75
8156,260369,luca kerber,66,69,53,63,67,60,67
8157,242994,kerem kesgin,66,68,64,64,70,52,58
8158,244870,josh key,66,85,50,57,65,54,70
8159,256419,leon king,66,71,34,60,65,66,65
8160,238965,orestis kiomourtzoglou,66,52,48,54,58,65,76
8161,260076,peer koopmeiners,66,67,42,62,60,63,70
8162,251260,blaz kramer,66,73,65,54,63,36,69
8163,246168,bledian krasniqi,66,71,59,65,70,56,59
8164,221791,rafa kurzawa,66,52,65,69,66,61,58
8165,216377,stefan kutschke,66,55,67,45,53,39,83
8166,253202,kwon hyeok kyu,66,69,48,59,60,60,83
8167,243921,jakub abojko,66,71,48,60,63,65,69
8168,275347,macaulay langstaff,66,81,65,52,65,32,65
8169,248091,david lazar,66,65,67,66,67,54,65
8170,229200,florian le joncour,66,45,38,37,40,68,74
8171,247040,orest lebedenko,66,71,44,57,57,62,51
8172,271201,nunzio lella,66,75,55,61,65,62,74
8173,263790,leo chu,66,82,64,55,72,28,55
8174,256140,kevin lewis,66,69,57,62,66,61,65
8175,254831,bryan limbombe,66,82,57,60,69,33,59
8176,210366,niklas lomb,66,68,58,64,70,38,63
8177,269562,sayfallah ltaief,66,85,58,59,71,31,62
8178,264002,lucas monzon,66,70,24,40,41,66,74
8179,257471,luis mata,66,74,35,58,64,62,58
8180,236695,luis munoz,66,63,61,61,60,66,73
8181,230787,julian faye lund,66,66,64,65,69,45,65
8182,259292,jack maher,66,56,24,49,51,67,69
8183,262644,cebrail makreckis,66,71,57,59,73,49,55
8184,189021,joel mall,66,68,61,61,73,44,62
8185,253860,roger manrique,66,62,38,53,52,64,61
8186,251610,manu justo,66,72,66,63,65,32,57
8187,242703,jt marcinkowski,66,67,63,69,68,22,66
8188,271017,matheus pereira,66,76,37,51,66,60,67
8189,228757,marcus mathisen,66,54,50,58,61,64,80
8190,219998,jose mauri,66,59,55,68,70,63,50
8191,270867,adrian mazilu,66,79,64,57,68,35,55
8192,243514,jonathan meier,66,73,44,58,63,60,64
8193,200463,tim melia,66,66,66,65,65,37,67
8194,257803,david miculescu,66,69,63,61,67,43,70
8195,217852,kevin molino,66,69,65,64,68,48,60
8196,254943,juan montenegro,66,78,60,61,64,24,57
8197,264377,leandro morgalla,66,73,37,49,55,67,67
8198,223150,lionel mpasi,66,68,65,65,65,45,63
8199,261195,ernest muci,66,79,67,59,69,20,57
8200,269248,derry john murkin,66,90,36,54,57,57,72
8201,226208,nacho monsalve,66,55,31,51,53,67,68
8202,258603,julian navas,66,70,51,57,63,63,66
8203,263366,alioune ndour,66,71,64,46,58,28,78
8204,207418,ionut neagu,66,74,59,62,67,63,67
8205,247856,byron nieto,66,81,49,58,64,59,68
8206,247822,josh nisbet,66,72,49,63,68,54,57
8207,264257,tijjani noslin,66,79,62,59,68,42,58
8208,219510,ebenezer ofori,66,71,55,61,66,61,69
8209,253620,angel ojeda,66,48,40,60,59,62,67
8210,268330,agustin ojeda,66,82,54,59,70,39,46
8211,253076,razvan onea,66,81,56,56,63,60,69
8212,202889,alpaslan ozturk,66,61,53,51,58,62,79
8213,255140,pablo gozalbez,66,56,66,64,69,49,46
8214,206546,pablo iniguez,66,48,43,58,59,67,66
8215,226583,sotirios papagiannopoulos,66,64,39,54,58,62,76
8216,243824,park soo il,66,75,55,64,66,59,66
8217,257579,daouda peeters,66,68,49,64,56,62,75
8218,199865,pietro perdichizzi,66,64,34,54,53,65,68
8219,266136,peter,66,75,60,56,70,37,42
8220,244413,manuel pfeifer,66,69,32,49,58,64,69
8221,200731,carl piergianni,66,39,31,41,46,65,83
8222,210237,thomas pledl,66,75,55,62,71,49,58
8223,216346,alvas powell,66,88,45,55,63,58,73
8224,271005,nik prelec,66,67,65,55,64,33,69
8225,224391,christophe psyche,66,37,40,50,49,63,79
8226,255580,giacomo quagliata,66,79,40,54,64,62,64
8227,254227,joel quintero,66,53,27,47,46,65,69
8228,238450,sean raggett,66,43,36,40,42,64,82
8229,244550,micha rakoczy,66,72,65,66,68,42,61
8230,244305,ruben ramirez,66,61,34,47,53,65,71
8231,239930,damian rasak,66,70,55,58,63,62,75
8232,268067,christiaan ravych,66,49,28,46,56,66,58
8233,202893,roope riski,66,81,66,53,66,41,58
8234,273861,gaston rodriguez,66,67,67,63,65,20,66
8235,266334,samuel rogers,66,68,42,52,59,64,72
8236,231094,juan diego rojas,66,86,65,56,69,33,62
8237,247027,ruan,66,92,31,60,67,55,66
8238,204887,ruben bover,66,70,63,66,69,48,50
8239,274000,elias saad,66,70,60,60,70,33,53
8240,269307,semih sahin,66,67,51,64,64,63,58
8241,191154,tobias sana,66,69,63,62,70,32,58
8242,244040,patrick schmidt,66,62,66,43,60,28,72
8243,266389,patrick schulte,66,68,60,66,68,16,65
8244,275638,matthias seidl,66,62,66,64,67,36,57
8245,265701,vaclav sejk,66,73,61,45,64,26,72
8246,237181,yoan severin,66,63,27,48,51,65,75
8247,209458,denis simani,66,48,55,51,50,64,78
8248,169214,scott sinclair,66,72,63,62,69,41,61
8249,246165,jose luis sinisterra,66,82,62,55,71,29,57
8250,179899,ari skulason,66,57,58,66,66,62,63
8251,189619,korey smith,66,59,53,62,66,63,68
8252,242712,adam srensen,66,91,45,61,69,55,60
8253,252494,filip szymczak,66,75,63,55,68,21,67
8254,264880,loum tchaouna,66,77,62,62,67,37,55
8255,272956,agustin toledo,66,59,40,58,60,65,60
8256,274563,hussayn touati,66,79,60,61,71,30,60
8257,209369,blair turgott,66,82,66,57,68,25,68
8258,263887,jonas urbig,66,69,64,62,69,32,64
8259,215083,maximiliano urruti,66,70,66,61,69,54,70
8260,263549,edgaras utkus,66,55,35,56,55,67,71
8261,264133,hakon valdimarsson,66,66,65,63,67,20,68
8262,242562,jasper van der werff,66,66,29,49,56,67,67
8263,244117,eric vandenabeele,66,38,38,43,49,66,74
8264,237732,odysseus velanas,66,69,66,63,67,43,64
8265,182864,diego vera,66,53,67,60,64,35,68
8266,251433,ben voll,66,68,64,65,72,24,63
8267,181481,danny vukovic,66,66,65,63,65,51,67
8268,240497,ibrahima wadji,66,90,65,55,69,27,67
8269,252509,marcel wedrychowski,66,78,54,62,70,37,49
8270,238503,leo weinkauf,66,65,67,53,71,35,69
8271,202428,bobby wood,66,75,67,57,66,27,67
8272,258446,mattheo xantippe,66,68,38,56,65,62,59
8273,251916,pape ndiaga yade,66,80,68,59,69,44,66
8274,244085,aygun yldrm,66,75,63,56,70,23,59
8275,274191,daisuke yokota,66,73,46,60,71,46,48
8276,274145,maximiliano zalazar,66,71,62,59,69,31,49
8277,246698,mattia zennaro,66,76,63,66,68,59,63
8278,256173,carlos adorno,66,66,65,60,66,27,64
8279,271037,adu ares,66,82,63,62,69,22,52
8280,203458,arlind ajeti,66,61,35,51,52,64,74
8281,232901,mukhtar ali,66,65,54,61,66,59,66
8282,245174,bruce anderson,66,79,67,51,65,19,63
8283,205352,jordan archer,66,67,65,66,67,43,66
8284,261351,yair arismendi,66,78,62,59,66,35,59
8285,254257,serkan asan,66,76,43,56,65,63,53
8286,210926,abdullah ateef,66,28,46,72,63,65,44
8287,224395,bentley baxter bahn,66,74,64,68,70,51,62
8288,198625,scott bain,66,66,62,68,71,51,61
8289,192608,maxime barthelme,66,63,59,67,66,58,63
8290,264000,furkan bayr,66,61,31,43,56,65,71
8291,239553,tom bayliss,66,72,59,65,67,59,68
8292,272971,emiliano bermudez,66,67,63,62,69,36,63
8293,246390,sondre flem bjrshol,66,76,30,55,61,60,73
8294,217606,emmanuel boateng,66,89,61,60,67,41,63
8295,200440,billy bodin,66,73,64,63,69,46,57
8296,205256,kevin boli,66,66,35,48,47,66,74
8297,263233,bendeguz bolla,66,77,51,59,67,60,64
8298,254784,aymen boutoutaou,66,76,60,58,75,33,42
8299,243398,christopher braun,66,78,44,59,63,62,70
8300,203308,joshua brillante,66,55,56,62,63,63,81
8301,206431,roman buess,66,76,67,63,63,42,72
8302,183544,graham burke,66,60,67,64,68,26,59
8303,264772,edgar carrion,66,69,56,61,68,62,64
8304,273883,cesare casadei,66,69,65,65,64,61,68
8305,211245,marcin cebula,66,82,64,65,68,54,65
8306,258712,celton biai,66,67,62,60,69,22,62
8307,246842,maximiliano centurion,66,33,27,36,43,67,76
8308,206262,cesar,66,65,64,63,68,40,69
8309,253531,edinson chavez,66,81,45,53,64,62,62
8310,190939,sunil chhetri,66,74,67,56,65,32,71
8311,269880,andreas christodoulou,66,70,65,63,68,45,67
8312,188601,alexandre coeff,66,48,52,61,62,64,78
8313,261283,tommy conway,66,84,64,46,65,20,54
8314,192450,andy cook,66,54,65,53,60,28,84
8315,231897,mael corboz,66,77,55,62,67,60,71
8316,260738,alejo cruz,66,76,61,61,70,36,51
8317,262383,christopher cvetko,66,60,59,62,64,63,75
8318,271482,luca d'andrea,66,72,56,63,73,39,51
8319,240922,dani escriche,66,70,65,51,67,30,67
8320,265774,koni de winter,66,65,38,52,60,69,62
8321,239010,delmas,66,74,36,55,65,60,68
8322,271805,diego sanchez,66,72,37,54,62,61,61
8323,203435,ismael diomande,66,61,53,61,63,64,72
8324,200443,barry douglas,66,62,64,69,67,63,60
8325,258753,couhaib driouech,66,89,56,52,70,26,64
8326,277025,sampson dweh,66,64,31,41,49,65,69
8327,270282,dylan tavares,66,74,43,54,62,61,65
8328,229378,tayo edun,66,72,45,59,65,61,68
8329,200466,vitus eicher,66,66,65,60,68,45,66
8330,271061,jacques ekomie,66,71,31,56,60,63,63
8331,273863,felipe espinoza,66,73,53,61,64,60,60
8332,262117,brooklyn ezeh,66,74,42,59,65,59,72
8333,251225,cain fara,66,68,38,52,56,67,67
8334,211394,paolo farago,66,54,56,68,65,63,64
8335,203863,luis farina,66,70,66,63,68,47,49
8336,242752,nathan ferguson,66,57,36,55,65,68,63
8337,254677,richard figueroa,66,77,64,60,67,25,53
8338,248080,filipe nascimento,66,75,59,69,68,53,62
8339,214320,felipe flores,66,72,65,58,67,28,67
8340,246848,boubacar fofana,66,85,63,57,70,29,59
8341,258948,fortuno,66,65,64,64,66,42,65
8342,251845,abu francis,66,73,65,62,69,64,69
8343,184156,guillaume francois,66,63,57,62,66,64,65
8344,262240,tomas galvan,66,76,61,63,71,35,46
8345,235513,silvere ganvoula,66,72,65,52,58,26,73
8346,198039,mark gillespie,66,66,64,63,69,34,65
8347,274722,giorgi gocholeishvili,66,82,36,54,53,59,56
8348,271050,donatien gomis,66,57,29,43,43,67,73
8349,228814,andre green,66,79,60,63,68,36,57
8350,225075,julian gunther-schmidt,66,71,65,65,67,39,73
8351,245252,ahmet gurleyen,66,54,37,48,40,64,81
8352,251581,carl gustafsson,66,59,52,61,65,57,70
