,id,name,overall,pace,shooting,passing,dribbling,defense,physical,player_positions,club_position,value_eur,wage_eur,club_name,preferred_foot,player_tags,player_traits
7771,251646,jayson papeau,66,81,58,59,72,42,76,"LW, CAM, RW",SUB,750000.0,4000.0,Rapid Bucuresti,Right,,"Technical, Flair, Trivela"
7772,253475,merveille papela,66,67,54,63,71,62,51,"CM, CDM",RES,1900000.0,7000.0,FSV Mainz 05,Right,,"Jockey, Slide Tackle"
7773,246047,andres perea,66,72,50,60,65,64,68,"CDM, CM",LDM,1800000.0,2000.0,New York City,Right,,
7774,212519,romain philippoteaux,66,67,65,62,68,42,46,"LW, RW, CAM",LW,350000.0,500.0,NorthEast United,Right,,Trivela
7775,239485,junior pius,66,49,46,50,53,65,72,"CB, LB",LCB,850000.0,3000.0,Botoşani,Right,,"Power Header, Anticipate"
7776,268875,semuel pizzignacco,66,68,64,66,70,34,62,GK,GK,1700000.0,650.0,FeralpiSalò,Right,,
7777,262420,robert popa,66,65,63,69,69,39,65,GK,GK,1800000.0,2000.0,U Craiova 1948,Right,,Far Throw
7778,246865,franco quinteros,66,69,42,54,63,63,61,LB,RES,1600000.0,4000.0,Banfield,Left,,
7779,254069,djorkaeff reasco,66,76,67,54,65,33,74,"ST, CAM",SUB,1400000.0,4000.0,Instituto,Right,,
7780,224115,ricardinho,66,70,55,59,60,63,70,"RB, CB, RWB",RB,750000.0,4000.0,Voluntari,Right,,"Jockey, Slide Tackle, Long Throw"
7781,223679,tim rieder,66,62,33,51,53,65,76,CDM,SUB,725000.0,2000.0,1860 München,Right,,
7782,179633,sren rieks,66,63,70,64,68,62,69,LM,SUB,275000.0,2000.0,Malmö FF,Right,,Finesse Shot
7783,273560,matias rocha,66,61,51,56,57,65,71,"CB, RB",SUB,1200000.0,2000.0,Arouca,Right,,Slide Tackle
7784,231129,axel rodriguez,66,68,66,45,64,37,70,ST,SUB,1100000.0,4000.0,Atlético Tucumán,Left,,
7785,266658,ignacio rodriguez,66,49,28,30,33,68,72,CB,LCB,1900000.0,500.0,Liverpool,Right,,
7786,266500,jonathan rowe,66,83,64,59,69,27,53,"LM, RM",LM,2600000.0,10000.0,Norwich City,Right,,"Rapid, Quick Step"
7787,242802,san roman,66,65,66,67,66,25,64,GK,SUB,1000000.0,2000.0,Elche,Right,,
7788,202220,cj sapong,66,65,65,58,62,40,80,ST,ST,425000.0,3000.0,Toronto,Right,,
7789,274505,marco saravia,66,51,44,43,48,67,71,CB,SUB,1800000.0,500.0,Universitario,Right,,Long Ball Pass
7790,263808,gokhan sazdag,66,69,64,62,66,53,62,"LM, ST, RB",ST,850000.0,5000.0,Kayserispor,Right,,
7791,211954,tobias schrock,66,64,63,58,59,65,77,"CB, CDM",SUB,700000.0,3000.0,Ingolstadt,Right,,
7792,237232,batuhan sen,66,67,65,62,69,24,66,GK,GK,1500000.0,7000.0,Gaziantep F.K.,Right,,
7793,261466,miguel silva,66,67,65,64,67,33,63,GK,SUB,1700000.0,500.0,Academia Puerto Cabello,Right,,
7794,235247,sam smith,66,74,65,57,64,29,73,"ST, RM",RES,1100000.0,2000.0,Reading,Left,,Aerial
7795,247356,kyle smith,66,69,26,50,59,66,72,"RB, LB",SUB,625000.0,2000.0,Orlando City,Right,,
7796,236767,edoardo soleri,66,76,63,49,68,33,68,"ST, LW",SUB,1400000.0,2000.0,Palermo,Right,,"Technical, Flair, Trivela"
7797,222215,petter strand,66,77,60,63,68,63,72,CM,RCM,850000.0,2000.0,Vålerenga,Right,#Engine,"Intercept, Anticipate, Relentless"
7798,243464,jared stroud,66,67,56,63,64,55,66,"LM, RM",LM,925000.0,3000.0,Saint Louis City,Right,,Whipped Cross
7799,263310,anssi suhonen,66,56,57,61,73,38,51,"CAM, CM",SUB,1400000.0,7000.0,Hamburger SV,Right,#Acrobat,Technical
7800,246909,toichi suzuki,66,84,53,59,67,56,55,"LB, LM",SUB,1300000.0,3000.0,Lausanne Sport,Left,,
7801,201082,jakub szumski,66,68,63,64,68,22,66,GK,SUB,450000.0,3000.0,Samsunspor,Right,,
7802,252858,edvard sandvik tagseth,66,77,53,62,68,59,65,"LB, CM, LWB",LCM,1600000.0,2000.0,Rosenborg,Left,,"Whipped Cross, Technical"
7803,251285,niclas thiede,66,65,65,61,70,44,64,GK,RES,1600000.0,4000.0,VfL Bochum 1848,Left,,
7804,242154,angus thurgate,66,66,56,63,67,59,68,"CDM, CM, CAM",LDM,1600000.0,1000.0,Western United,Right,,
7805,255700,alex timossi andersson,66,84,58,60,67,30,52,"RW, CAM",SUB,1900000.0,1000.0,Brommapojkarna,Right,,Rapid
7806,176094,przemysaw tyton,66,66,63,69,65,50,65,GK,SUB,90000.0,2000.0,FC Twente,Right,,Far Throw
7807,188540,rajiv van la parra,66,75,59,60,71,39,62,"LW, RW",RW,675000.0,3000.0,Almere City,Right,,"Technical, Flair"
7808,203060,josh vela,66,62,60,64,65,62,81,"CM, CDM",RCM,825000.0,4000.0,Fleetwood Town,Right,#Engine,"Slide Tackle, Relentless"
7809,224344,andres vilches,66,66,65,52,64,21,67,ST,RES,725000.0,3000.0,Ñublense,Right,,Finesse Shot
7810,263076,robert wagner,66,67,45,63,66,59,66,"CM, CDM",RCM,2000000.0,5000.0,SpVgg Greuther Fürth,Right,,Anticipate
7811,238563,danilo wiebe,66,61,44,60,57,66,72,"CB, RWB, CDM",SUB,725000.0,5000.0,Eintracht Braunschweig,Right,,"Long Ball Pass, Slide Tackle"
7812,240611,dru yearwood,66,77,54,58,70,65,76,"CM, CDM",SUB,1300000.0,2000.0,New York RB,Right,,Flair
7813,229217,yaw yeboah,66,87,61,56,69,35,53,"LM, CF",LM,1000000.0,3000.0,Columbus Crew,Left,,Finesse Shot
7814,254711,edgar zaracho,66,58,54,68,62,51,61,"CM, CDM",RCM,450000.0,500.0,Sportivo Ameliano,Right,,Incisive Pass
7815,208115,leonard zuta,66,74,49,60,62,61,70,"LWB, LB, CB",SUB,725000.0,1000.0,Brommapojkarna,Left,,
7816,243210,aly abeid,66,75,42,53,61,61,75,LB,LB,975000.0,2000.0,UTA Arad,Left,,
7817,214406,albert acevedo,66,42,29,41,39,67,70,CB,SUB,,750.0,Magallanes,Right,,
7818,270529,aceves,66,68,63,67,69,24,63,GK,SUB,1800000.0,1000.0,Eldense,Right,,Footwork
7819,259573,alonso aceves,66,73,43,54,60,63,60,LB,SUB,1800000.0,2000.0,Chicago Fire,Left,,
7820,238519,hamdan al shamrani,66,86,54,53,60,58,75,"LB, CB",LB,1000000.0,8000.0,Al Ettifaq,Left,,"Slide Tackle, Quick Step"
7821,255082,alexandru albu,66,62,63,62,64,63,77,"CDM, CM, CB",SUB,725000.0,4000.0,Rapid Bucuresti,Left,,
7822,204354,jak alnwick,66,66,64,64,66,46,65,GK,GK,675000.0,5000.0,Cardiff City,Left,,Footwork
7823,223056,alvaro bustos,66,77,62,63,65,50,56,"LM, LB",SUB,850000.0,3000.0,Alcorcón,Left,,Rapid
7824,247041,anderson,66,77,55,56,67,64,76,"CB, RM, RWB",RWB,1000000.0,3000.0,Austria Lustenau,Right,,"Intercept, Rapid"
7825,253777,walter araujo,66,71,68,64,66,26,56,"CAM, CM",SUB,900000.0,500.0,Metropolitanos,Right,,
7826,251201,kristian arnstad,66,68,56,65,70,60,64,CM,SUB,1800000.0,4000.0,Anderlecht,Right,,
7827,239981,jann-fiete arp,66,77,64,56,68,31,67,ST,SUB,1700000.0,7000.0,Holstein Kiel,Right,,"Whipped Cross, Rapid, Trivela"
7828,195671,charlie austin,66,45,70,56,62,35,70,ST,RS,450000.0,4000.0,Swindon Town,Right,,"Power Shot, Power Header, Aerial"
7829,250918,said bakari,66,84,57,59,66,58,74,"RB, RM",RB,775000.0,3000.0,Sparta Rotterdam,Right,,Rapid
7830,272938,leandro barcia,66,68,64,67,67,47,59,,,,,,,,
7831,274122,martin barrios,66,61,57,64,64,61,63,"CM, CDM",SUB,1700000.0,500.0,Liverpool,Right,,
7832,243885,mons bassouamina,66,81,64,53,67,21,63,"ST, LM",SUB,1300000.0,2000.0,Pau,Right,,
7833,261374,lewis bate,66,74,56,67,69,58,50,,,,,,,,
7834,225735,dominic baumann,66,67,65,53,62,29,74,ST,ST,875000.0,1000.0,Hallescher FC,Right,,
7835,220446,mohammed ali bemammer,66,57,39,53,50,64,82,CDM,CDM,425000.0,500.0,NorthEast United,Right,,
7836,255040,benito,66,74,57,59,68,25,62,"LM, RM",SUB,1200000.0,500.0,Dynamo Kyiv,Left,,Technical
7837,268709,jewison bennette,66,85,57,57,69,27,44,LM,SUB,2000000.0,6000.0,Sunderland,Left,,"Rapid, Flair, Quick Step"
7838,244736,steeve beusnard,66,70,58,66,70,63,53,"CM, CDM, RM",LCM,700000.0,2000.0,Pau,Left,,
7839,204846,jamal blackman,66,65,65,62,68,25,64,GK,GK,575000.0,2000.0,Burton Albion,Right,,
7840,236283,marco borgnino,66,83,63,60,71,31,61,"RW, CM",SUB,1100000.0,4000.0,SSC Farul,Left,,
7841,228759,kenji-van boto,66,71,49,57,62,61,73,"LB, LWB, RWB",RWB,900000.0,2000.0,Pau,Left,,
7842,228788,jeremie broh,66,81,59,63,67,63,67,"CM, CDM",SUB,1100000.0,2000.0,Südtirol,Right,,
7843,223925,alexander brunst,66,67,65,61,68,38,65,GK,SUB,775000.0,5000.0,Darmstadt 98,Right,,
7844,250960,oliver bundgaard,66,84,49,58,66,60,60,LB,LB,1800000.0,3000.0,Viborg,Left,,"Rapid, Long Throw"
7845,209957,jakob busk,66,67,60,63,68,44,63,GK,RES,575000.0,7000.0,FC Union Berlin,Right,,
7846,253284,ezequiel busquets,66,71,49,56,59,61,65,"RB, RWB",SUB,1800000.0,500.0,River Plate,Right,,
7847,259611,carlos cabello,66,76,25,54,58,63,49,"RB, RM",RB,1200000.0,500.0,César Vallejo,Right,,Anticipate
7848,275138,lamine camara,66,79,58,65,68,45,45,CAM,SUB,2000000.0,3000.0,Metz,Right,,Flair
7849,247911,mihai capatina,66,67,63,64,65,58,67,"CM, RB",SUB,975000.0,5000.0,Universitatea Craiova,Right,,
7850,258893,sava-arangel cestic,66,51,28,42,49,65,75,CB,SUB,1200000.0,2000.0,Heracles Almelo,Right,,
7851,212048,alexandru chipciu,66,73,63,63,65,51,69,"RM, LM, RB",LM,400000.0,3000.0,Universitatea Cluj,Right,,"Technical, Flair"
7852,194018,james collins,66,54,65,55,63,40,78,ST,LS,700000.0,5000.0,Derby County,Right,,Power Header
7853,258758,theo corbeanu,66,81,58,61,69,47,63,"RM, LM",RM,2300000.0,14000.0,Grasshopper,Left,,"Rapid, Flair"
7854,229073,josh dacres-cogley,66,89,50,57,63,56,73,"RWB, RB",RWB,900000.0,4000.0,Bolton Wanderers,Right,,"Long Ball Pass, Rapid, Relentless, Long Throw"
7855,244684,vitalie damascan,66,78,65,55,66,22,68,"ST, LM",LM,1700000.0,4000.0,Sepsi,Right,,
7856,239247,dani morer,66,75,48,62,63,61,62,RB,RES,1200000.0,3000.0,Famalicão,Right,,
7857,266850,juan cruz de los santos,66,77,61,57,66,39,60,"RM, LM, CF",RM,2100000.0,500.0,River Plate,Left,,Rapid
7858,213488,daniel de silva,66,78,59,65,70,54,57,"CM, CAM, CDM",RES,1100000.0,2000.0,Macarthur,Right,,Technical
7859,230607,yannick deichmann,66,78,61,64,68,60,78,"CM, RWB",SUB,850000.0,3000.0,Ingolstadt,Right,,Relentless
7860,262790,mats deijl,66,69,40,53,62,64,67,"RB, RM",RB,1000000.0,3000.0,Go Ahead Eagles,Right,,Block
7861,246015,luis del pino mago,66,70,41,56,53,66,70,"CB, LB",SUB,800000.0,5000.0,Banfield,Left,,Slide Tackle
7862,255222,diomar diaz,66,79,66,63,67,47,66,"CM, CAM",SUB,525000.0,500.0,Deportivo Táchira,Right,,
7863,234576,diogo queiros,66,47,36,42,50,66,70,"CB, RB",SUB,1200000.0,3000.0,SSC Farul,Right,,Long Ball Pass
7864,234231,mohamed djetei,66,68,35,48,54,65,75,CB,RCB,975000.0,3000.0,Albacete,Right,,Aerial
7865,270084,mehdi dorval,66,73,35,57,65,58,59,"RB, LB",RB,1800000.0,1000.0,Bari 1908,Right,,
7866,240955,tomas durso,66,67,60,58,69,26,71,GK,GK,1500000.0,3000.0,Gimnasia La Plata,Right,,
7867,262745,neil el aynaoui,66,63,55,64,66,60,61,CM,SUB,1900000.0,7000.0,Lens,Right,,
7868,260638,bartug elmaz,66,60,56,67,68,61,49,"CDM, CM",RES,1800000.0,6000.0,Fenerbahçe,Right,,"Finesse Shot, Long Ball Pass"
7869,250927,okan erdogan,66,62,35,49,41,67,70,"CB, CDM",SUB,1100000.0,4000.0,İstanbulspor,Right,,
7870,259791,juan espitia,66,64,64,64,66,25,64,GK,GK,1600000.0,750.0,Santa Fe,Right,,
7871,263061,konrad faber,66,82,57,61,69,59,60,"RB, RM",RM,975000.0,2000.0,Jahn Regensburg,Right,,"Slide Tackle, Quick Step"
7872,244280,adrian fein,66,48,57,64,66,62,71,CDM,RES,1200000.0,2000.0,Excelsior,Right,,
7873,192363,mads fenger,66,52,44,55,52,65,77,CB,SUB,550000.0,2000.0,Hammarby,Right,,Tiki Taka
7874,258484,gabriele ferrarini,66,65,43,57,68,64,57,"RB, RM",SUB,1600000.0,10000.0,FeralpiSalò,Right,,Technical
7875,242003,daam foulon,66,73,43,65,68,61,66,"LM, LB, RB",LB,1400000.0,4000.0,Mechelen,Left,,Long Throw
7876,255451,juan jose franco,66,65,53,59,64,64,58,"RB, CM",SUB,625000.0,4000.0,Instituto,Right,,
7877,242643,liam fraser,66,60,35,62,60,62,74,"CDM, CM, CB",LDM,1000000.0,2000.0,Dallas,Right,,Long Ball Pass
7878,177299,adrian gabbarini,66,64,66,63,67,45,66,GK,SUB,90000.0,500.0,LDU Quito,Right,,
7879,207783,raymon gaddis,66,66,29,52,63,65,63,"RB, RM",SUB,450000.0,2000.0,Cincinnati,Right,,
7880,213835,jens martin gammelby,66,73,56,58,63,60,77,"RWB, RB",RWB,775000.0,1000.0,HamKam,Right,,
7881,189944,lamine gassama,66,76,39,58,65,62,71,RB,RB,450000.0,3000.0,Stade Lausanne-Ouchy,Right,,Rapid
7882,259718,felix gebhardt,66,65,63,62,71,45,66,GK,GK,1700000.0,900.0,Jahn Regensburg,Right,,
7883,225428,fabio gerli,66,64,48,63,65,61,57,"CM, CDM",CM,1000000.0,2000.0,Modena,Right,,"Anticipate, Slide Tackle, Relentless"
7884,253247,marcelo gonzalez,66,78,62,60,66,31,68,RM,SUB,900000.0,4000.0,Atlético Tucumán,Right,,
7885,192241,rhyan grant,66,72,56,60,62,61,79,RB,RB,600000.0,3000.0,Sydney,Right,,"Intercept, Slide Tackle"
7886,177684,simone grippo,66,43,58,61,53,64,72,CB,SUB,275000.0,3000.0,Lausanne Sport,Right,,"Power Header, Aerial"
7887,263923,daniel gutierrez,66,63,22,46,61,66,70,"CB, LB",SUB,1800000.0,2000.0,Colo-Colo,Left,,Block
7888,240117,maren haile-selassie,66,82,60,59,68,42,62,"RM, CF, LM",RM,1400000.0,2000.0,Chicago Fire,Right,,
7889,212238,besar halimi,66,61,63,65,71,53,53,"CAM, CM",SUB,850000.0,1000.0,Hallescher FC,Left,,"Technical, Flair"
7890,170008,ben hamer,66,67,61,65,67,45,65,GK,SUB,90000.0,5000.0,Watford,Right,,
7891,225734,cj hamilton,66,89,58,59,63,55,64,"LM, RM, RW",RWB,850000.0,4000.0,Blackpool,Left,,Rapid
7892,248434,daniel hanslik,66,67,66,60,65,26,73,"LM, ST, CAM",SUB,1000000.0,5000.0,Kaiserslautern,Left,,
7893,226084,ryan hardie,66,86,64,48,64,24,61,ST,ST,1100000.0,6000.0,Plymouth Argyle,Right,,"Finesse Shot, Flair"
7894,266640,juan jose heinze,66,74,53,63,66,39,62,"RM, LM",SUB,1300000.0,500.0,General Caballero JLM,Right,,Rapid
7895,254634,oscar hernandez,66,66,49,57,63,64,68,"CDM, LB, CB",LB,725000.0,700.0,Rionegro Águilas,Right,,
7896,219967,dominik hadun,66,69,65,65,67,34,64,GK,SUB,850000.0,2000.0,Legia Warszawa,Right,,
7897,213665,jordan houghton,66,59,51,64,61,62,75,"CDM, CM",CDM,925000.0,5000.0,Plymouth Argyle,Right,,Long Ball Pass
7898,239506,sam hughes,66,53,41,49,49,65,78,CB,CB,1000000.0,2000.0,Burton Albion,Right,,"Power Header, Block, Bruiser, Aerial"
7899,255171,wilson ibarrola,66,81,29,52,57,60,59,LB,LB,850000.0,4000.0,Atlético Tucumán,Left,,
7900,264116,iturbe,66,66,64,66,69,50,65,GK,RES,1800000.0,4000.0,Atlético Madrid,Right,,
7901,269224,ivan gil,66,65,65,58,69,50,50,"CM, CAM, RM",LCM,1900000.0,2000.0,FC Andorra,Right,,
7902,197860,ivo pinto,66,76,46,59,64,62,70,"RB, CB, LB",RB,450000.0,4000.0,Fortuna Sittard,Right,,
7903,225996,erik janza,66,60,50,65,63,61,67,"LB, LM, LWB",LB,725000.0,2000.0,Górnik Zabrze,Left,,
7904,255377,sylvester jasper,66,76,57,60,73,39,49,"RM, LM, LW",SUB,1900000.0,2000.0,Portimonense,Right,,"Technical, Flair"
7905,246617,javi mier,66,71,64,66,68,63,67,"CM, ST, CAM",SUB,1700000.0,3000.0,Huesca,Right,,
7906,203225,james jeggo,66,67,58,60,64,62,69,"CDM, CM",SUB,600000.0,3000.0,Hibernian,Right,,
7907,239379,victor jensen,66,71,58,65,70,57,58,"CM, CDM, CAM",SUB,1700000.0,5000.0,FC Utrecht,Right,,"Technical, Flair"
7908,222273,jiang zhipeng,66,63,60,66,65,63,60,"LB, LWB, LM",SUB,325000.0,4000.0,Wuhan Three Towns,Left,,
7909,223379,oscar johansson,66,74,58,62,65,46,68,"RM, CM",RM,850000.0,1000.0,Värnamo,Right,,
7910,260083,john donald,66,48,43,57,55,68,55,"CB, CDM, CM",SUB,1800000.0,3000.0,Elche,Right,,
7911,238940,jakub jugas,66,53,45,51,50,64,75,CB,CB,575000.0,3000.0,Cracovia Kraków,Right,,
7912,235005,otar kakabadze,66,79,49,63,66,60,72,"RM, RWB",SUB,850000.0,4000.0,Cracovia Kraków,Right,,
7913,229045,aboubakary kante,66,91,65,57,66,23,74,ST,SUB,875000.0,4000.0,Huesca,Right,#Speedster,"Finesse Shot, Quick Step"
7914,240501,alexandros katranis,66,72,47,59,64,62,66,"LB, LM",LB,975000.0,2000.0,Piast Gliwice,Left,,Jockey
7915,239952,akos kecskes,66,55,33,45,44,66,71,CB,RES,900000.0,4000.0,Sepsi,Right,,
7916,251381,philippe paulin keny,66,80,64,55,63,29,71,"ST, RW",SUB,1700000.0,7000.0,İstanbul Başakşehir,Right,,
7917,243726,liam kerrigan,66,72,60,65,67,43,67,"RM, CM",SUB,1400000.0,1000.0,Como,Right,,Technical
7918,227235,konstantin kerschbaumer,66,71,65,64,67,60,72,CM,SUB,700000.0,5000.0,Wolfsberger AC,Right,,Press Proven
7919,245092,guy-marcelin kilama,66,69,38,57,61,66,75,CB,RCB,1200000.0,4000.0,Hatayspor,Left,,
7920,255314,peter kioso,66,70,45,58,63,62,68,"RB, RWB",RB,1600000.0,4000.0,Peterborough United,Right,,
7921,230736,eric bugale kitolano,66,83,63,60,68,50,63,"CAM, CF, CM",RS,1100000.0,2000.0,Molde,Right,,Rapid
7922,239925,sebastian klaas,66,71,59,65,67,47,50,"CAM, CM",RES,1100000.0,6000.0,Paderborn,Right,,"Technical, Trivela"
7923,240409,dimitrios kolovetsios,66,52,33,50,50,68,71,CB,LCB,575000.0,4000.0,Kayserispor,Left,,
7924,251500,patrick koronkiewicz,66,83,61,61,63,58,73,"RWB, RM, RB",RM,600000.0,2000.0,Viktoria Köln,Right,,"Whipped Cross, Rapid"
7925,205556,luka krajnc,66,60,32,50,59,65,74,"CB, LB",SUB,725000.0,1000.0,Catanzaro,Left,,Block
7926,190769,eugenio lamanna,66,64,64,60,68,31,65,GK,RES,275000.0,9000.0,Monza,Right,,
7927,225332,eric lanini,66,68,66,51,68,24,62,"ST, LW",RS,850000.0,2000.0,Reggiana,Right,,
7928,259542,matias lazo,66,63,28,43,43,69,63,"CB, RB, LB",SUB,1900000.0,500.0,Melgar,Right,,
7929,262685,leandro,66,65,67,63,73,29,51,RM,SUB,400000.0,2000.0,Radomiak Radom,Left,,
7930,262669,enzo leopold,66,68,54,65,68,56,56,"CM, CF",SUB,1700000.0,7000.0,Hannover 96,Right,,"Slide Tackle, Technical"
7931,229707,jonathan lewis,66,77,65,59,72,29,57,"CF, ST, LM",SUB,1000000.0,3000.0,Colorado Rapids,Right,,"Pinged Pass, Technical"
7932,244725,evert linthorst,66,64,60,61,66,61,75,"CM, CDM",RDM,1300000.0,3000.0,Go Ahead Eagles,Right,,Long Ball Pass
7933,240045,ivan ljubic,66,60,64,63,68,65,72,"CM, CAM, CDM",SUB,1000000.0,7000.0,LASK Linz,Right,,
7934,202014,roberto lopes,66,47,29,46,51,67,75,CB,CB,575000.0,1000.0,Shamrock Rovers,Right,,"Power Header, Jockey, Anticipate, Slide Tackle"
7935,238461,luis perea,66,51,54,61,64,62,73,"CDM, CM",LCM,1100000.0,3000.0,Leganés,Right,,
7936,220600,adam lundqvist,66,67,52,63,62,63,58,LB,SUB,750000.0,2000.0,Austin,Left,,
7937,265997,abdussalam magashy,66,79,60,61,68,60,77,"CAM, CM",RES,1000000.0,2000.0,AIK,Right,,"Technical, Relentless"
7938,238559,sebastian mai,66,42,57,44,48,63,83,"CB, ST",RCB,800000.0,1000.0,MSV Duisburg,Right,#Strength,"Long Ball Pass, Block, Bruiser, Aerial"
7939,255611,daniel maldini,66,70,61,64,69,39,51,"CAM, ST",SUB,2500000.0,13000.0,Empoli,Right,,Technical
7940,268484,brian mansilla,66,73,61,60,68,47,59,"LM, LW",LM,1900000.0,500.0,Peñarol,Left,,
7941,240156,luca marseiler,66,81,58,58,68,35,57,"LM, RM",LF,1000000.0,3000.0,Viktoria Köln,Right,,Technical
7942,260140,ronaldo martinez,66,72,66,47,65,20,55,"ST, RM",SUB,1000000.0,5000.0,Platense,Right,,
7943,188031,gaetano masucci,66,70,65,59,71,30,48,"ST, LW, RW",SUB,300000.0,2000.0,Pisa,Right,,
7944,248113,alexandru matan,66,86,58,65,72,36,50,"CF, LW",SUB,1400000.0,2000.0,Columbus Crew,Right,,"Finesse Shot, Rapid, Flair"
7945,234892,matheus rossetto,66,72,61,64,71,47,59,"CM, CDM",LDM,975000.0,3000.0,Atlanta United,Right,,
7946,264437,amadou mbengue,66,79,31,46,54,66,68,"RB, CB",RB,1800000.0,2000.0,Reading,Right,,"Slide Tackle, Quick Step, Long Throw"
7947,198704,josh mceachran,66,52,51,67,67,62,54,"CDM, CM",SUB,725000.0,4000.0,Oxford United,Left,,Intercept
7948,229702,joshua mees,66,71,63,63,69,21,55,"LW, RW",RES,900000.0,8000.0,Holstein Kiel,Right,,"Finesse Shot, Slide Tackle, Technical"
7949,209491,thomas meiner,66,60,38,44,49,66,72,CB,SUB,550000.0,4000.0,Hansa Rostock,Right,,
7950,261047,robin meiner,66,68,67,44,63,23,69,ST,LW,1200000.0,3000.0,Dynamo Dresden,Right,,
7951,258730,miguel rodriguez,66,63,57,64,66,33,52,"RM, LM",SUB,2100000.0,5000.0,Celta de Vigo,Right,,
7952,256275,daniel mikic,66,82,26,42,54,68,68,CB,LCB,700000.0,850.0,Verl,Right,,Jockey
7953,220637,moi delgado,66,81,35,57,64,59,65,"LB, LWB",SUB,750000.0,2000.0,Racing Ferrol,Left,,Jockey
7954,255197,nicolas morgantini,66,77,50,61,66,61,66,"RB, RWB",SUB,775000.0,5000.0,Platense,Right,,
7955,235807,aaron morley,66,68,60,67,64,61,71,CM,RCM,1700000.0,4000.0,Bolton Wanderers,Right,,"Power Shot, Dead Ball, Pinged Pass, Long Ball Pass, Intercept"
7956,201155,ravel morrison,66,67,62,67,69,46,53,"CAM, CM",RES,825000.0,3000.0,DC United,Right,,"Long Ball Pass, Technical, Trivela"
7957,257339,ariel mosor,66,66,33,43,48,66,73,CB,RCB,1800000.0,2000.0,Piast Gliwice,Right,,"Intercept, Aerial"
7958,255894,juan david mosquera,66,79,52,59,68,58,70,"RB, RM, RWB",RB,1800000.0,2000.0,Portland Timbers,Right,,
7959,257320,aimen moueffek,66,67,55,63,70,65,65,"CM, RB, CDM",SUB,1900000.0,3000.0,Saint-Étienne,Right,,
7960,235885,tristan muyumba,66,70,44,60,65,61,68,"CDM, CM",RDM,1000000.0,2000.0,Atlanta United,Right,,
7961,216114,ivan nasberg,66,65,35,52,55,65,74,CB,RES,900000.0,500.0,PAOK,Left,,Long Ball Pass
7962,214140,alvaro navarro,66,45,70,51,56,29,65,,,,,,,,
7963,271563,moussa n'diaye,66,76,27,58,71,61,63,"LB, LM",LB,1800000.0,5000.0,Anderlecht,Left,,
7964,255339,jayden nelson,66,89,58,56,72,48,47,"LW, RW, CM",LW,1900000.0,2000.0,Rosenborg,Right,#Acrobat,"Rapid, Flair"
7965,252789,ruslan neshcheret,66,66,62,67,69,26,65,GK,SUB,1800000.0,500.0,Dynamo Kyiv,Right,,
7966,250947,alexander nollenberger,66,81,60,59,68,39,68,"LW, ST, RW",SUB,1000000.0,5000.0,Magdeburg,Right,,
7967,212483,johann obiang,66,85,52,58,65,58,64,"LWB, LB, RWB",LWB,750000.0,2000.0,Pau,Left,,
7968,228454,mohamed ofkir,66,84,62,57,67,30,60,"LW, RW, ST",RS,925000.0,2000.0,Vålerenga,Right,,Rapid
7969,235728,warren o'hora,66,54,39,51,53,65,78,CB,RCB,1100000.0,5000.0,Milton Keynes Dons,Right,,"Long Ball Pass, Block"
7970,263028,bryan okoh,66,72,31,53,60,61,80,CB,RES,1800000.0,4000.0,Salzburg,Left,#Strength,
7971,241405,roberto ordonez,66,46,68,46,61,22,68,"ST, CF",SUB,300000.0,500.0,Aucas,Right,#Strength,"Power Header, Press Proven"
7972,243599,peter ouaneh,66,66,30,47,45,65,77,CB,SUB,1600000.0,2000.0,Laval,Left,,
7973,252868,aziz ouattara,66,63,25,54,62,64,73,"CDM, CB, CM",SUB,1800000.0,4000.0,Genk,Right,,Long Ball Pass
7974,268924,shady oukhadda,66,68,34,48,57,63,71,RB,RB,1200000.0,1000.0,Modena,Right,,Anticipate
7975,259105,pablo rodriguez,66,78,67,55,66,32,58,"CF, ST, LW",LF,1900000.0,4000.0,Ascoli,Right,,
7976,226804,joaquin papaleo,66,64,66,64,65,40,68,GK,GK,700000.0,500.0,Sportivo Ameliano,Right,,
7977,256044,pedro amador,66,70,46,62,63,62,61,"LB, LWB",SUB,1600000.0,3000.0,Moreirense,Left,,Long Ball Pass
7978,169575,lee peltier,66,50,36,55,59,67,65,"CB, RB",SUB,150000.0,4000.0,Rotherham United,Right,,Long Ball Pass
7979,261245,daniel pereira,66,79,53,63,72,58,63,"CDM, CM",LDM,1800000.0,2000.0,Austin,Right,,Rapid
7980,252695,kevin perez,66,71,57,59,68,45,43,CAM,SUB,1100000.0,750.0,Deportes Tolima,Right,,
7981,261300,killian phillips,66,56,58,63,63,62,77,"CM, CAM",SUB,2100000.0,8000.0,Wycombe Wanderers,Right,,
7982,241538,shaquille pinas,66,75,53,56,63,65,72,"CB, LB",LCB,1600000.0,2000.0,Hammarby,Left,,Slide Tackle
7983,240941,lenny pintor,66,78,65,58,69,27,55,"LM, RM",LM,1900000.0,6000.0,LASK Linz,Right,,Rapid
7984,248118,alexi pitu,66,82,57,65,69,29,55,"LW, CAM",LM,1900000.0,2000.0,Bordeaux,Right,,"Pinged Pass, Technical, Flair, Trivela"
